     vehicle name   , time[s]            , dt[s]              , u[ft/s]            , v[ft/s]            , w[ft/s]            , p[rad/s]           , q[rad/s]           , r[rad/s]           , x[ft]              , y[ft]              , z[ft]              , e0                 , ex                 , ey                 , ez                 , aileron[deg]       , elevator[deg]      , rudder[deg]        , throttle           , d_aileron          , d_elevator         , d_rudder           , d_throttle         , aileron_sp[deg]    , elevator_sp[deg]   , rudder_sp[deg]     , throttle_sp[none]  , ground_speed[ft/s] , ground_track[deg]  , heading[deg]       , wind_direction[deg]
                F16,  3.298000000026E+03,  1.000000000000E-02,  4.513560637409E+02, -3.723027160403E-07,  3.574499367246E+01,  1.142831506504E-10,  4.923555850115E-12, -2.944605882681E-10, -2.383552726028E+05,  1.283183788900E+05, -9.792496444551E+02, -7.445463694732E-01, -2.634644952109E-02, -2.943597133783E-02,  6.664008492592E-01,  8.897765181936E-09, -7.934116423881E+00, -1.335824378757E-07,  7.612870423836E-02, -1.869975522252E-10, -1.076327181124E-10,  2.798102985195E-09,  9.355592266326E-13,  8.883705165198E-09, -7.934116423889E+00, -1.333720471368E-07,  7.612870423962E-02,  4.999999999996E+02,  2.700000009726E+02,  2.763401928134E+02,  4.500000000000E+01 
                F16,  3.300000000026E+03,  1.000000000000E-02,  4.513560637123E+02, -3.570973690175E-07,  3.574499367461E+01,  1.113763504881E-10,  4.797336243742E-12, -2.867655417912E-10, -2.383552725861E+05,  1.273183788900E+05, -9.792496444571E+02, -7.445463692764E-01, -2.634644959978E-02, -2.943597127392E-02,  6.664008494788E-01,  8.530277725168E-09, -7.934116424094E+00, -1.280831189380E-07,  7.612870424026E-02, -1.793172484969E-10, -1.049102892709E-10,  2.683645675058E-09,  9.579871077637E-13,  8.516794276251E-09, -7.934116424102E+00, -1.278813343408E-07,  7.612870424155E-02,  4.999999999996E+02,  2.700000009431E+02,  2.763401927811E+02,  4.500000000000E+01 
                F16,  3.302000000026E+03,  1.000000000000E-02,  4.513560636844E+02, -3.425088579904E-07,  3.574499367672E+01,  1.085112566567E-10,  4.672949123626E-12, -2.791948819341E-10, -2.383552725699E+05,  1.263183788900E+05, -9.792496444592E+02, -7.445463690848E-01, -2.634644967646E-02, -2.943597121164E-02,  6.664008496926E-01,  8.177873972071E-09, -7.934116424302E+00, -1.228087828366E-07,  7.612870424219E-02, -1.719544790824E-10, -1.022231180626E-10,  2.573839450967E-09,  9.760580716870E-13,  8.164944255529E-09, -7.934116424310E+00, -1.226152546603E-07,  7.612870424350E-02,  4.999999999995E+02,  2.700000009145E+02,  2.763401927496E+02,  4.500000000000E+01 
                F16,  3.304000000026E+03,  1.000000000000E-02,  4.513560636572E+02, -3.285123405645E-07,  3.574499367876E+01,  1.056892797130E-10,  4.550465399949E-12, -2.717518001155E-10, -2.383552725542E+05,  1.253183788900E+05, -9.792496444612E+02, -7.445463688982E-01, -2.634644975116E-02, -2.943597115096E-02,  6.664008499007E-01,  7.839941315513E-09, -7.934116424505E+00, -1.177502859905E-07,  7.612870424416E-02, -1.648965807235E-10, -9.954824923748E-11,  2.468496634000E-09,  9.923357527317E-13,  7.827542230235E-09, -7.934116424512E+00, -1.175646786236E-07,  7.612870424549E-02,  4.999999999995E+02,  2.700000008865E+02,  2.763401927189E+02,  4.500000000000E+01 
                F16,  3.306000000026E+03,  1.000000000000E-02,  4.513560636307E+02, -3.150839673880E-07,  3.574499368076E+01,  1.029119152694E-10,  4.430000526155E-12, -2.644390073807E-10, -2.383552725389E+05,  1.243183788900E+05, -9.792496444632E+02, -7.445463687167E-01, -2.634644982392E-02, -2.943597109186E-02,  6.664008501032E-01,  7.515888287376E-09, -7.934116424702E+00, -1.128988538128E-07,  7.612870424616E-02, -1.581189296552E-10, -9.693694755213E-11,  2.367436507281E-09,  1.005454536916E-12,  7.503999994192E-09, -7.934116424709E+00, -1.127208452643E-07,  7.612870424751E-02,  4.999999999995E+02,  2.700000008593E+02,  2.763401926891E+02,  4.500000000000E+01 
                F16,  3.308000000026E+03,  1.000000000000E-02,  4.513560636049E+02, -3.022008412568E-07,  3.574499368270E+01,  1.001806870210E-10,  4.311607818563E-12, -2.572587193244E-10, -2.383552725242E+05,  1.233183788900E+05, -9.792496444652E+02, -7.445463685401E-01, -2.634644989476E-02, -2.943597103432E-02,  6.664008503003E-01,  7.205147960173E-09, -7.934116424894E+00, -1.082460661124E-07,  7.612870424818E-02, -1.516200971619E-10, -9.434267602666E-11,  2.270487163231E-09,  1.015142390980E-12,  7.193747039406E-09, -7.934116424901E+00, -1.080753472463E-07,  7.612870424954E-02,  4.999999999995E+02,  2.700000008328E+02,  2.763401926600E+02,  4.500000000000E+01 
                F16,  3.310000000026E+03,  1.000000000000E-02,  4.513560635798E+02, -2.898409812094E-07,  3.574499368459E+01,  9.749650675885E-11,  4.195294990696E-12, -2.502127578292E-10, -2.383552725099E+05,  1.223183788900E+05, -9.792496444671E+02, -7.445463683683E-01, -2.634644996371E-02, -2.943597097831E-02,  6.664008504920E-01,  6.907176723291E-09, -7.934116425081E+00, -1.037838424570E-07,  7.612870425022E-02, -1.453934278857E-10, -9.181642887817E-11,  2.177481691688E-09,  1.023033726292E-12,  6.896244961030E-09, -7.934116425087E+00, -1.036201167843E-07,  7.612870425159E-02,  4.999999999995E+02,  2.700000008070E+02,  2.763401926317E+02,  4.500000000000E+01 
                F16,  3.312000000026E+03,  1.000000000000E-02,  4.513560635554E+02, -2.779832860062E-07,  3.574499368643E+01,  9.486000609812E-11,  4.081105865018E-12, -2.433025934129E-10, -2.383552724960E+05,  1.213183788900E+05, -9.792496444690E+02, -7.445463682012E-01, -2.634645003081E-02, -2.943597092380E-02,  6.664008506785E-01,  6.621455064069E-09, -7.934116425262E+00, -9.950442896936E-08,  7.612870425227E-02, -1.394222203271E-10, -8.934977403135E-11,  2.088261297500E-09,  1.028125295056E-12,  6.610971299374E-09, -7.934116425269E+00, -9.934741181948E-08,  7.612870425365E-02,  4.999999999995E+02,  2.700000007819E+02,  2.763401926041E+02,  4.500000000000E+01 
                F16,  3.314000000026E+03,  1.000000000000E-02,  4.513560635317E+02, -2.666074979169E-07,  3.574499368822E+01,  9.227215463408E-11,  3.969060746598E-12, -2.365292993755E-10, -2.383552724826E+05,  1.203183788900E+05, -9.792496444709E+02, -7.445463680387E-01, -2.634645009609E-02, -2.943597087077E-02,  6.664008508597E-01,  6.347482449012E-09, -7.934116425439E+00, -9.540038503138E-08,  7.612870425433E-02, -1.336723907721E-10, -8.692887611228E-11,  2.002672582186E-09,  1.031914951238E-12,  6.337431359363E-09, -7.934116425446E+00, -9.524980335264E-08,  7.612870425571E-02,  4.999999999995E+02,  2.700000007575E+02,  2.763401925773E+02,  4.500000000000E+01 
                F16,  3.316000000026E+03,  1.000000000000E-02,  4.513560635085E+02, -2.556941715795E-07,  3.574499368996E+01,  8.973363081783E-11,  3.859216469111E-12, -2.298936337100E-10, -2.383552724695E+05,  1.193183788900E+05, -9.792496444728E+02, -7.445463678808E-01, -2.634645015959E-02, -2.943597081918E-02,  6.664008510359E-01,  6.084772546516E-09, -7.934116425611E+00, -9.146457058206E-08,  7.612870425640E-02, -1.281926227819E-10, -8.451921467586E-11,  1.920568759814E-09,  1.032531627567E-12,  6.075133865683E-09, -7.934116425618E+00, -9.132016236545E-08,  7.612870425778E-02,  4.999999999995E+02,  2.700000007337E+02,  2.763401925512E+02,  4.500000000000E+01 
                F16,  3.318000000026E+03,  1.000000000000E-02,  4.513560634861E+02, -2.452246350497E-07,  3.574499369165E+01,  8.724516466731E-11,  3.751470954794E-12, -2.233958750810E-10, -2.383552724569E+05,  1.183183788900E+05, -9.792496444746E+02, -7.445463677273E-01, -2.634645022133E-02, -2.943597076902E-02,  6.664008512072E-01,  5.832875944153E-09, -7.934116425778E+00, -8.769013478511E-08,  7.612870425846E-02, -1.228937832478E-10, -8.221073633684E-11,  1.841809607137E-09,  1.029203602782E-12,  5.823634210548E-09, -7.934116425785E+00, -8.755164849153E-08,  7.612870425983E-02,  4.999999999995E+02,  2.700000007106E+02,  2.763401925258E+02,  4.500000000000E+01 
                F16,  3.320000000026E+03,  1.000000000000E-02,  4.513560634642E+02, -2.351809731245E-07,  3.574499369330E+01,  8.480557811363E-11,  3.646053843082E-12, -2.170364961849E-10, -2.383552724447E+05,  1.173183788900E+05, -9.792496444764E+02, -7.445463675782E-01, -2.634645028136E-02, -2.943597072025E-02,  6.664008513736E-01,  5.591344460700E-09, -7.934116425941E+00, -8.407050290210E-08,  7.612870426052E-02, -1.178438833358E-10, -7.989216277307E-11,  1.766259919209E-09,  1.027258707383E-12,  5.582483521604E-09, -7.934116425947E+00, -8.393769728468E-08,  7.612870426189E-02,  4.999999999995E+02,  2.700000006881E+02,  2.763401925012E+02,  4.500000000000E+01 
                F16,  3.322000000026E+03,  1.000000000000E-02,  4.513560634430E+02, -2.255459838491E-07,  3.574499369490E+01,  8.241654845389E-11,  3.542773971765E-12, -2.108152778414E-10, -2.383552724329E+05,  1.163183788900E+05, -9.792496444782E+02, -7.445463674334E-01, -2.634645033971E-02, -2.943597067285E-02,  6.664008515352E-01,  5.359754392666E-09, -7.934116426099E+00, -8.059936701486E-08,  7.612870426257E-02, -1.130091809347E-10, -7.765111492735E-11,  1.693788946341E-09,  1.023727061139E-12,  5.351256158612E-09, -7.934116426105E+00, -8.047201051700E-08,  7.612870426394E-02,  4.999999999995E+02,  2.700000006663E+02,  2.763401924772E+02,  4.500000000000E+01 
